Family,TaxonName,Genus,Species,InfraName1,InfraName2,InfraName3,Cultivar,TradeName,CommonNameAll,Distribution,LifeForm,QRCodeURL,NameID
Caprifoliaceae,Centranthus ruber,Centranthus,ruber,,,,,,"Red Valerian, Jupiter's Beard","Europe, Northern Africa, W Turkey",Herbaceous perennial,taxon-2552.aspx?qr=0,2552
Asteraceae,Centratherum punctatum,Centratherum,punctatum,,,,,,"Brazilian Button Flower, Larkdaisy",Central and South America,Herbaceous perennial,taxon-16651.aspx?qr=0,16651
Rubiaceae,Cephalanthus occidentalis,Cephalanthus,occidentalis,,,,,,Buttonbush,North America,Shrub/sub-shrub,taxon-2559.aspx?qr=0,2559
Caprifoliaceae,Cephalaria tchihatchewii,Cephalaria,tchihatchewii,,,,,,Giant Yellow Scabious,Armenia,Herbaceous perennial,taxon-2564.aspx?qr=0,2564
Cucurbitaceae,Cephalopentandra ecirrhosa,Cephalopentandra,ecirrhosa,,,,,,Cephalopentandra,East and S Ethiopia to NE Uganda,Vine/liana,taxon-150331.aspx?qr=0,150336
Taxaceae,Cephalotaxus harringtonia var. drupacea 'Duke Gardens',Cephalotaxus,harringtonia,drupacea,,,'Duke Gardens',,Duke Gardens Japanese Yew,"Japan, China",Shrub/sub-shrub,taxon-2573.aspx?qr=0,2573
Taxaceae,Cephalotaxus harringtonia,Cephalotaxus,harringtonia,,,,,,Harrington Plum Yew,Japan,Shrub/sub-shrub,taxon-2570.aspx?qr=0,2570
Cephalotaceae,Cephalotus follicularis,Cephalotus,follicularis,,,,,,"West Australian Pitcher Plant, Cephalotus",SW Australia,Carnivorous,taxon-15777.aspx?qr=0,15777
Caryophyllaceae,Cerastium tomentosum,Cerastium,tomentosum,,,,,,Snow in Summer,Eurasia,Herbaceous perennial,taxon-2591.aspx?qr=0,2591
Ericaceae,Ceratostema loucianae,Ceratostema,loucianae,,,,,,Ceratostema,Ecuador,Herbaceous perennial,taxon-150893.aspx?qr=0,151010
Ericaceae,Ceratostema rauhii,Ceratostema,rauhii,,,,,,Ceratostema,Peru,Shrub/sub-shrub,taxon-12857.aspx?qr=0,12857
Ericaceae,Ceratostema silvicola,Ceratostema,silvicola,,,,,,Sagalita,Ecuador,Shrub/sub-shrub,taxon-12858.aspx?qr=0,12858
Plumbaginaceae,Ceratostigma plumbaginoides,Ceratostigma,plumbaginoides,,,,,,"Plumbago, Leadwort",China,Herbaceous perennial,taxon-2595.aspx?qr=0,2595
Orchidaceae,Ceratostylis philippinensis,Ceratostylis,philippinensis,,,,,,Ceratostylis Orchid,Philippines,Epiphyte,taxon-150170.aspx?qr=0,150175
Orchidaceae,Ceratostylis retisquama,Ceratostylis,retisquama,,,,,,Ceratostylis,Philippines,Epiphyte,taxon-150530.aspx?qr=0,150536
Apocynaceae,Cerbera manghas,Cerbera,manghas,,,,,,"Native frangipani, Milkwood, Ping-Pong Tree, Indian Suicide Tree, Cerbera","India to NE Australia, Tanzania, Madagascar",Shrub/sub-shrub,taxon-2598.aspx?qr=0,2598
Cercidiphyllaceae,Cercidiphyllum japonicum,Cercidiphyllum,japonicum,,,,,,Katsura Tree,"Japan, China",Tree,taxon-2599.aspx?qr=0,2599
Cercidiphyllaceae,Cercidiphyllum japonicum 'Pendulum',Cercidiphyllum,japonicum,,,,'Pendulum',,Weeping Katsura,"China, Japan",Tree,taxon-2600.aspx?qr=0,2600
Fabaceae,Cercis canadensis,Cercis,canadensis,,,,,,Eastern Redbud,E and Cent. North America,Tree,taxon-2603.aspx?qr=0,2603
Fabaceae,Cercis canadensis 'Covey',Cercis,canadensis,,,,'Covey',,Weeping Eastern Redbud,Hort. Selection (East and Cent. North America),Tree,taxon-13000.aspx?qr=0,13000
Fabaceae,Cercis canadensis 'Alba',Cercis,canadensis,,,,'Alba',,White-flowered Redbud,E and Cent. North America,Tree,taxon-2604.aspx?qr=0,2604
Fabaceae,Cercis canadensis 'Appalachian Red',Cercis,canadensis,,,,'Appalachian Red',,Appalachian Red Redbud,Hort. Selection (East and Cent. North America),Tree,taxon-16040.aspx?qr=0,16040
Fabaceae,Cercis canadensis 'Flame',Cercis,canadensis,,,,'Flame',,Flame Eastern Redbud,Hort. Selection (East and Cent. North America),Tree,taxon-16089.aspx?qr=0,16089
Fabaceae,Cercis canadensis 'Little Woody',Cercis,canadensis,,,,'Little Woody',,Little Woody Redbud,Hort. Selection (E and Cent. North America),Tree,taxon-16169.aspx?qr=0,16169
Fabaceae,Cercis chinensis,Cercis,chinensis,,,,,,Chinese Redbud,China,Shrub/sub-shrub,taxon-2607.aspx?qr=0,2607
Cactaceae,Cereus fernambucensis,Cereus,fernambucensis,,,,,,Cereus Cactus,"Coastal Brazil, Uruguay",Cactus/succulent,taxon-15877.aspx?qr=0,15877
Cactaceae,Cereus hildmannianus,Cereus,hildmannianus,,,,,,"Cereus Cactus, Hedge Cactus, Monster Apple Cactus, Monster Peruvian Apple Cactus, Peruvian Apple, Queen of the Night","Brazil, Paraguay, Uruguay, Argentina",Cactus/succulent,taxon-14855.aspx?qr=0,14855
Cactaceae,Cereus jamacaru 'Monstrosus',Cereus,jamacaru,,,,'Monstrosus',,"Cereus Cactus, Monstrosus",NE Brazil,Cactus/succulent,taxon-2615.aspx?qr=0,2615
Cactaceae,Cereus spegazzinii,Cereus,spegazzinii,,,,,,Cereus Cactus,Paraguay,Cactus/succulent,taxon-14176.aspx?qr=0,14176
Apocynaceae,Ceropegia ampliata,Ceropegia,ampliata,,,,,,"Lantern Flower, Bushman's Pipe, Ceropegia","SE Africa, Madagascar",Cactus/succulent,taxon-2620.aspx?qr=0,2620
Apocynaceae,Ceropegia foetida,Ceropegia,foetida,,,,,,"Caralluma, Ceropegia","Kenya, N Uganda",Cactus/succulent,taxon-150652.aspx?qr=0,150658
Apocynaceae,Ceropegia linearis,Ceropegia,linearis,,,,,,Ceropegia,S Mozambique to South Africa (E Cape Province),Cactus/succulent,taxon-150560.aspx?qr=0,150566
Apocynaceae,Ceropegia sp.,Ceropegia,sp.,,,,,,Ceropegia,"Subsaharan Africa, Arabian Peninsula to N Australia","Geophyte (bulb, corm or tuber)",taxon-150352.aspx?qr=0,150357
Apocynaceae,Ceropegia stapeliiformis,Ceropegia,stapeliiformis,,,,,,Ceropegia,SE Africa,Vine/liana,taxon-2625.aspx?qr=0,2625
Apocynaceae,Ceropegia woodii,Ceropegia,woodii,,,,,,"Rosary Vine, Ceropegia","SE South Africa, Eswatini, Zimbabwe",Vine/liana,taxon-2627.aspx?qr=0,2627
Apocynaceae,Ceropegia woodii 'Variegata',Ceropegia,woodii,,,,'Variegata',,Variegated Ceropegia,"Zimbabwe, South Africa",Vine/liana,taxon-150561.aspx?qr=0,150567
Solanaceae,Cestrum nocturnum,Cestrum,nocturnum,,,,,,"Night Jessamine, Lady of the Night",West Indies,Shrub/sub-shrub,taxon-14200.aspx?qr=0,14200
Rosaceae,Chaenomeles speciosa 'O Yashima',Chaenomeles,speciosa,,,,'O Yashima',,O Yashima Flowering Quince,China,Shrub/sub-shrub,taxon-16190.aspx?qr=0,16190
Fabaceae,Chamaecrista fasciculata,Chamaecrista,fasciculata,,,,,,"Partridge-pea, Locust-weed","Eastern U.S., W to Minn., Texas, S to Mexico",Herbaceous perennial,taxon-16635.aspx?qr=0,16635
Cupressaceae,Chamaecyparis obtusa 'Crippsii',Chamaecyparis,obtusa,,,,'Crippsii',,"Golden Hinoke Cypress, Hinoke Cypress",Japan,Tree,taxon-2654.aspx?qr=0,2654
Cupressaceae,Chamaecyparis obtusa 'Filicoides',Chamaecyparis,obtusa,,,,'Filicoides',,Fernspray Hinoki False Cypress,Hort. Selection (Japan),Tree,taxon-2655.aspx?qr=0,2655
Cupressaceae,Chamaecyparis obtusa 'Gracilis',Chamaecyparis,obtusa,,,,'Gracilis',,Slender False Cypress,Japan,Tree,taxon-2657.aspx?qr=0,2657
Cupressaceae,Chamaecyparis obtusa 'Lycopodioides',Chamaecyparis,obtusa,,,,'Lycopodioides',,Hanoki False Cypress,Japan,Tree,taxon-2660.aspx?qr=0,2660
Cupressaceae,Chamaecyparis obtusa 'Torulosa',Chamaecyparis,obtusa,,,,'Torulosa',,Torulosa Cypress,Japan,Shrub/sub-shrub,taxon-2666.aspx?qr=0,2666
Cupressaceae,Chamaecyparis obtusa,Chamaecyparis,obtusa,,,,,,Hinoki Cypress,Japan,Tree,taxon-2651.aspx?qr=0,2651
Cupressaceae,Chamaecyparis obtusa 'Kosteri',Chamaecyparis,obtusa,,,,'Kosteri',,Kosteri Hinoki Cypress,Japan,Tree,taxon-2659.aspx?qr=0,2659
Cupressaceae,Chamaecyparis obtusa 'Nana Gracilis',Chamaecyparis,obtusa,,,,'Nana Gracilis',,Nana Gracilis Cypress,Japan,Tree,taxon-2663.aspx?qr=0,2663
Cupressaceae,Chamaecyparis obtusa 'Reis Dwarf',Chamaecyparis,obtusa,,,,'Reis Dwarf',,Reis Dwarf Cypress,Japan,Tree,taxon-2664.aspx?qr=0,2664
Cupressaceae,Chamaecyparis pisifera 'Filifera',Chamaecyparis,pisifera,,,,'Filifera',,Threadleaf False Cypress,Japan,Tree,taxon-2670.aspx?qr=0,2670
Cupressaceae,Chamaecyparis pisifera 'Plumosa Compressa',Chamaecyparis,pisifera,,,,'Plumosa Compressa',,Plumosa Compressa Cypress,Japan,Shrub/sub-shrub,taxon-2676.aspx?qr=0,2676
Cupressaceae,Chamaecyparis pisifera 'Squarrosa',Chamaecyparis,pisifera,,,,'Squarrosa',,Squarrosa Cypress,Japan,Tree,taxon-2678.aspx?qr=0,2678
Cupressaceae,Chamaecyparis pisifera 'Squarrosa Minima',Chamaecyparis,pisifera,,,,'Squarrosa Minima',,Dwarf False Cypress,Japan,Tree,taxon-2679.aspx?qr=0,2679
Cupressaceae,Chamaecyparis pisifera f. filifera 'Green Thread',Chamaecyparis,pisifera,filifera,,,'Green Thread',,Green Thread False Cypress,Japan,Tree,taxon-14965.aspx?qr=0,14965
Cupressaceae,Chamaecyparis pisifera 'Golden Mop',Chamaecyparis,pisifera,,,,'Golden Mop',,Golden Mop Hinoki Falsecypress,Hort. Selection (Japan),Shrub/sub-shrub,taxon-17396.aspx?qr=0,17396
Cupressaceae,Chamaecyparis pisifera 'Filifera Aurea Nana',Chamaecyparis,pisifera,,,,'Filifera Aurea Nana',,Dwarf Goldthread False Cypress,Japan,Shrub/sub-shrub,taxon-2672.aspx?qr=0,2672
Cupressaceae,Chamaecyparis pisifera 'Plumosa',Chamaecyparis,pisifera,,,,'Plumosa',,Plumosa Sawara False Cypress,Japan,Tree,taxon-2674.aspx?qr=0,2674
Cupressaceae,Chamaecyparis pisifera 'Plumosa Nana',Chamaecyparis,pisifera,,,,'Plumosa Nana',,Dwarf Plume False Cypress,Japan,Tree,taxon-2677.aspx?qr=0,2677
Arecaceae,Chamaedorea metallica,Chamaedorea,metallica,,,,,,"Metallic Palm, Chamaedorea",S Mexico,Palm,taxon-13497.aspx?qr=0,13497
Arecaceae,Chamaedorea microspadix,Chamaedorea,microspadix,,,,,,Chamaedorea,NE Mexico,Palm,taxon-15164.aspx?qr=0,15164
Arecaceae,Chamaedorea siefrizii,Chamaedorea,siefrizii,,,,,,Chamaedorea,SE Mexico to Honduras,Palm,taxon-15163.aspx?qr=0,15163
Asteraceae,Chamaemelum nobile,Chamaemelum,nobile,,,,,,Double-flowered Chamomile,"Southern Europe, Northern Africa",Herbaceous perennial,taxon-2695.aspx?qr=0,2695
Acanthaceae,Chamaeranthemum beyrichii var. rotundifolium,Chamaeranthemum,beyrichii,rotundifolium,,,,,Chamaeranthemum,SE Brazil,Herbaceous perennial,taxon-16595.aspx?qr=0,16595
Arecaceae,Chamaerops humilis,Chamaerops,humilis,,,,,,"European Fan Palm, Chamaerops",E Mediterranean,Palm,taxon-2697.aspx?qr=0,2697
Onagraceae,Chamerion angustifolium,Chamerion,angustifolium,,,,,,"Narrow-leaved Fireweed, Great Willowherb",Northern Hemisphere,Herbaceous perennial,taxon-16234.aspx?qr=0,16234
Iridaceae,Chasmanthe aethiopica,Chasmanthe,aethiopica,,,,,,African Cornflag,From Darling just N of Cape Town to Eastern Cape,"Geophyte (bulb, corm or tuber)",taxon-12914.aspx?qr=0,12914
Poaceae,Chasmanthium latifolium,Chasmanthium,latifolium,,,,,,Wild Oats,Eastern North America,Grass-like,taxon-2701.aspx?qr=0,2701
Pteridaceae,Cheilanthes intermarginalis,Cheilanthes,intermarginalis,,,,,,Cheilanthes,Mexico,Herbaceous perennial,taxon-13726.aspx?qr=0,13726
Pteridaceae,Cheilanthes lanosa,Cheilanthes,lanosa,,,,,,Hairy Lip Fern,Eastern North America,Herbaceous perennial,taxon-2703.aspx?qr=0,2703
Pteridaceae,Cheilanthes microphylla,Cheilanthes,microphylla,,,,,,"Maidenhair Cheilanthes, Maidenhair Lipfern","S Fla., W Indies, Mexico, Cent.,S America",Fern or Fern ally,taxon-16451.aspx?qr=0,16451
Aizoaceae,Cheiridopsis peculiaris,Cheiridopsis,peculiaris,,,,,,Cheiridopsis,South Africa (N Cape Province/Namaqualand),Cactus/succulent,taxon-150808.aspx?qr=0,150820
Aizoaceae,Cheiridopsis purpurea,Cheiridopsis,purpurea,,,,,,Cheiridopsis,SW South Africa,Cactus/succulent,taxon-150196.aspx?qr=0,150201
Aizoaceae,Cheiridopsis robusta,Cheiridopsis,robusta,,,,,,Cheiridopsis,"SW Namibia, South Africa (W Cape Province)",Cactus/succulent,taxon-150555.aspx?qr=0,150561
Aizoaceae,Cheiridopsis sp. nova,Cheiridopsis,sp. nova,,,,,,Cheiridopsis,South Africa (Khamiesburg),Cactus/succulent,taxon-150809.aspx?qr=0,150821
Asteraceae,Cheirolophus burchardii,Cheirolophus,burchardii,,,,,,"Canary Island Corn Flower, Maltese rock-centaury",Western Mediterranean,Shrub/sub-shrub,taxon-150835.aspx?qr=0,150856
Plantaginaceae,Chelone glabra,Chelone,glabra,,,,,,"Turtlehead, Snakehead",Central to E North America,Herbaceous perennial,taxon-2710.aspx?qr=0,2710
Plantaginaceae,Chelone lyonii,Chelone,lyonii,,,,,,PInk Turtlehead,"N and S Carolina, Tennessee",Herbaceous perennial,taxon-2711.aspx?qr=0,2711
Plantaginaceae,Chelone lyonii 'Hot Lips',Chelone,lyonii,,,,'Hot Lips',,'Hot Lips' Turtle Head,Hort. Selection (Eastern North America),Herbaceous perennial,taxon-150792.aspx?qr=0,150802
Lamiaceae,Chelonopsis yagiharana,Chelonopsis,yagiharana,,,,,,Japanese turtlehead,Japan,Herbaceous perennial,taxon-2714.aspx?qr=0,2714
Calycanthaceae,Chimonanthus praecox,Chimonanthus,praecox,,,,,,Large-flowered Wintersweet,China,Shrub/sub-shrub,taxon-16093.aspx?qr=0,150438
Oleaceae,Chionanthus retusus,Chionanthus,retusus,,,,,,Chinese Fringe Tree,"China, Korea, Japan",Tree,taxon-2730.aspx?qr=0,2730
Oleaceae,Chionanthus virginicus,Chionanthus,virginicus,,,,,,"White Fringe Tree, Grancy Gray-beard, Old Man's-beard",New Jersey to Florida and Texas,Shrub/sub-shrub,taxon-2731.aspx?qr=0,2731
Asparagaceae,Chionodoxa luciliae,Chionodoxa,luciliae,,,,,,Glory-of-the-snow,Western Turkey,"Geophyte (bulb, corm or tuber)",taxon-2732.aspx?qr=0,2732
Asparagaceae,Chionodoxa luciliae 'Pink Giant',Chionodoxa,luciliae,,,,'Pink Giant',,"Glory-of-the-Snow, Pink Giant",Turkey,"Geophyte (bulb, corm or tuber)",taxon-2734.aspx?qr=0,2734
Asparagaceae,Chionodoxa sardensis,Chionodoxa,sardensis,,,,,,Glory of the Snow,Turkey,"Geophyte (bulb, corm or tuber)",taxon-2736.aspx?qr=0,2736
Gesneriaceae,Chirita sinensis,Chirita,sinensis,,,,,,Silver Chirita,Hong Kong,Herbaceous perennial,taxon-2739.aspx?qr=0,2739
Gesneriaceae,Chirita spadiciformis,Chirita,spadiciformis,,,,,,Chirita,China,Herbaceous perennial,taxon-14636.aspx?qr=0,14636
Amaryllidaceae,Chlidanthus fragrans,Chlidanthus,fragrans,,,,,,"Peruvian daffodil, Chlidanthus",Peru to NW Argentina,"Geophyte (bulb, corm or tuber)",taxon-2741.aspx?qr=0,2741
Chloranthaceae,Chloranthus spicatus,Chloranthus,spicatus,,,,,,"Cha-Ran, Chloranthus",SE China,Shrub/sub-shrub,taxon-4772.aspx?qr=0,4772
Asparagaceae,Chlorophytum comosum,Chlorophytum,comosum,,,,,,"Spider Plant, Chlorophytum",W Africa to Cameroon and Ethiopia to South Africa,Herbaceous perennial,taxon-2742.aspx?qr=0,2742
Asparagaceae,Chlorophytum comosum 'Vittatum',Chlorophytum,comosum,,,,'Vittatum',,"Ribbon Plant, Spider Plant, Chlorophytum",South Africa,Herbaceous perennial,taxon-2743.aspx?qr=0,2743
Araceae,Chlorospatha longipoda,Chlorospatha,longipoda,,,,,,"Plowman's Chlorospatha, Chlorospatha",Ecuador,Herbaceous perennial,taxon-16487.aspx?qr=0,16487
Menispermaceae,Chondrodendron tomentosum,Chondrodendron,tomentosum,,,,,,Curare,South America,Vine/liana,taxon-16968.aspx?qr=0,16968
Asteraceae,Chrysanthemum 'Sheffield',Chrysanthemum,,,,,'Sheffield',,Sheffield Chrysanthemum,Horticultural Origin,Herbaceous perennial,taxon-13120.aspx?qr=0,13120
Asteraceae,Chrysanthemum 'Will's Wonderful',Chrysanthemum,,,,,'Will's Wonderful',,Will's Wonderful Chrysanthemum,Horticultural Origin,Herbaceous perennial,taxon-15586.aspx?qr=0,15586
Asteraceae,Chrysanthemum 'Peaches and Cream',Chrysanthemum,,,,,'Peaches and Cream',,Peaches and Cream Chrysanthemum,Horticultural Hybrid,Herbaceous perennial,taxon-150061.aspx?qr=0,150065
Asteraceae,Chrysanthemum 'Autumn Bronze',Chrysanthemum,,,,,'Autumn Bronze',,Autumn Bronze Chrysanthemum,Horticultural Hybrid,Herbaceous perennial,taxon-150062.aspx?qr=0,150066
Asteraceae,Chrysanthemum 'Mei-kyo',Chrysanthemum,,,,,'Mei-kyo',,Mei-kyo Chrysanthemum,Horticultural Origin,Herbaceous perennial,taxon-2750.aspx?qr=0,2750
Asteraceae,Chrysanthemum 'Venus',Chrysanthemum,,,,,'Venus',,Venus Chrysanthemum,Horticultural Origin,Herbaceous perennial,taxon-3976.aspx?qr=0,3976
Asteraceae,Chrysanthemum 'Brandywine sunset',Chrysanthemum,,,,,'Brandywine sunset',,Brandywine sunset Chrysanthemum,Horticultural Hybrid,Herbaceous perennial,taxon-150060.aspx?qr=0,150064
Asteraceae,Chrysanthemum × morifolium 'Cloud 9',Chrysanthemum,× morifolium,,,,'Cloud 9',,Cloud 9 Chrysanthemum,Horticultural Origin,Herbaceous perennial,taxon-2782.aspx?qr=0,2782
Asteraceae,Chrysanthemum × morifolium 'Goldmine',Chrysanthemum,× morifolium,,,,'Goldmine',,Goldmine Chrysanthemum,Horticultural Origin,Herbaceous perennial,taxon-2809.aspx?qr=0,2809
Asteraceae,Chrysanthemum × rubellum 'Clara Curtis',Chrysanthemum,× rubellum,,,,'Clara Curtis',,Clara Curtis Chrysanthemum,Hort. Selection (China),Herbaceous perennial,taxon-16944.aspx?qr=0,16944
Asteraceae,Chrysanthemum weyrichii,Chrysanthemum,weyrichii,,,,,,Chrysanthemum,Japan,Herbaceous perennial,taxon-2952.aspx?qr=0,2952
Chrysobalanaceae,Chrysobalanus icaco,Chrysobalanus,icaco,,,,,,"Coco Plum, Hicaco, Chrysobalanus, Abajeru","S. Florida, W Indies to S Brazil",Shrub/sub-shrub,taxon-14556.aspx?qr=0,14556
Asteraceae,Chrysogonum virginianum 'Greystone Gold',Chrysogonum,virginianum,,,,'Greystone Gold',,Greyston Gold Golden Hair,Eastern U.S.,Herbaceous perennial,taxon-2962.aspx?qr=0,2962
Asteraceae,Chrysogonum virginianum,Chrysogonum,virginianum,,,,,,"Green & Gold, Golden Knee",Eastern U.S.,Herbaceous perennial,taxon-2959.aspx?qr=0,2959
Orchidaceae,Chysis limminghei,Chysis,limminghei,,,,,,Chysis,"SE Mexico, N Guatemala",Epiphyte,taxon-150442.aspx?qr=0,150447
Orchidaceae,Chysis sp.,Chysis,sp.,,,,,,Chysis,Tropical America,Epiphyte,taxon-150471.aspx?qr=0,150476
Apocynaceae,Cibirhiza albersiana,Cibirhiza,albersiana,,,,,,"Cibirhiz, Cibirhiza","Zambia, Tanzania",Vine/liana,taxon-150353.aspx?qr=0,150358
Ranunculaceae,Cimicifuga japonica var. acerina,Cimicifuga,japonica,acerina,,,,,Japanese Bugbane,Japan,Herbaceous perennial,taxon-2978.aspx?qr=0,2978
Ranunculaceae,Cimicifuga simplex 'White Pearl',Cimicifuga,simplex,,,,'White Pearl',,White Pearl Bugbane,"NE China, Japan",Herbaceous perennial,taxon-2984.aspx?qr=0,2984
Rubiaceae,Cinchona pubescens,Cinchona,pubescens,,,,,,Quinine,Ecuador and Peru,Tree,taxon-2985.aspx?qr=0,2985
Lauraceae,Cinnamomum aromaticum,Cinnamomum,aromaticum,,,,,,"Cassia, Chinese Cinnamon",Myanmar,Tree,taxon-14286.aspx?qr=0,14286
Lauraceae,Cinnamomum camphora,Cinnamomum,camphora,,,,,,Camphor Tree,Tropical Asia,Tree,taxon-2987.aspx?qr=0,2987
Lauraceae,Cinnamomum zeylanicum,Cinnamomum,zeylanicum,,,,,,Cinnamon,"Ceylon, India",Tree,taxon-2990.aspx?qr=0,2990
Cactaceae,Cipocereus bradei,Cipocereus,bradei,,,,,,Cipocereus Cactus,Brazil (Minas Gerais),Cactus/succulent,taxon-16249.aspx?qr=0,16249
Orchidaceae,Cischweinfia dasyandra,Cischweinfia,dasyandra,,,,,,"Cischweinfia Orchid, Cischweinfia",South America,Epiphyte,taxon-2996.aspx?qr=0,2996
Vitaceae,Cissus adeyana,Cissus,adeyana,,,,,,Cissus,"Kenya, Ethiopia",Vine/liana,taxon-150351.aspx?qr=0,150356
Vitaceae,Cissus javana,Cissus,javana,,,,,,Rex Begonia Vine,SE Asia to Australia,Vine/liana,taxon-16785.aspx?qr=0,16785
Vitaceae,Cissus quadrangularis,Cissus,quadrangularis,,,,,,Veldt Grape,"Africa, Southern Asia, Malaysia",Vine/liana,taxon-3001.aspx?qr=0,3001
Vitaceae,Cissus rotundifolia,Cissus,rotundifolia,,,,,,Arabian Wax Cissus,East Africa to Saudi Arabia,Vine/liana,taxon-4194.aspx?qr=0,4194
Vitaceae,Cissus sicyoides,Cissus,sicyoides,,,,,,Princess Vine,New World Tropics,Vine/liana,taxon-3004.aspx?qr=0,3004
Vitaceae,Cissus sp.,Cissus,sp.,,,,,,Cissus,"Pantropical, subtropical to temperate",Vine/liana,taxon-150313.aspx?qr=0,150318
